x_dt,x_geo,base,ac_m_youtube_n_clk,ac_m_linkedin_l_clk_adstk,ac_m_google_n_clk_alpha1_beta0,ac_m_trade_desk_l_clk_alpha1_beta1,ac_m_fb_n_imp,ac_branch_prospect_visits,ac_gqv_n_actra_gix,ac_cust_sat_score,ac_ec_psavert,ac_trend,ac_s_index_weekly,ac_web_new_customer_logins,Year
2020-04-19,lux,637.341851489563,2.5420062412491684,12.798792590441725,106.66546132960949,20.878254055831853,40.03024768797444,0.0,144.70506917519182,0.09881602436003521,16.289516410705403,8.950252362287529,48.51775432278911,6.181978309996329,2020
2020-04-26,lux,637.341851489563,2.503479052276558,15.859427828075939,47.57076637951957,7.798841028638641,41.84428313815381,0.0,225.96793652737483,0.11276406016396233,22.48053026382112,10.894500723878641,53.78922803454169,6.836391473992244,2020
2020-05-03,lux,637.341851489563,1.841008852916143,9.317000492268022,28.74660296806982,12.135998256051531,29.70346380764562,0.0,110.2559416525878,0.13624166312068767,14.168702572315684,6.992709828339156,37.68045776013362,2.680020656988948,2020
2020-05-10,lux,637.341851489563,1.2414812909806519,9.699620958496622,32.4040896418717,10.77866851500884,38.3452634069676,0.0,97.80614293071183,0.16920067913983441,17.334745743187153,9.19520161621336,32.33653225828966,5.347201469569661,2020
2020-05-17,lux,637.341851489563,3.104689723357001,12.153018741804397,63.78332385548534,9.287077003639281,39.88951888049989,0.0,127.41751812892313,0.23617196026443005,22.440958768490074,13.547794000718806,0.0,4.798077447254578,2020
2020-05-24,lux,637.341851489563,3.220541243741831,9.838765682602517,42.381223853761824,5.844268770830924,37.42615103046065,0.0,105.67752803945442,0.19587627603705354,17.156478023463745,11.827650516338432,14.152104376170465,5.9375606975750586,2020
2020-05-31,lux,637.341851489563,2.923902633528375,12.172313573399169,43.0813745369788,6.857357231974541,32.168916977820416,0.0,98.45544835901958,0.2129049391504535,17.065844381566002,13.49869176422051,16.20944137711144,5.011952735667627,2020
2020-06-07,lux,637.341851489563,2.451096344108058,14.768367533961666,59.995800471181894,19.076751766914658,35.15267572358059,22.32280653957869,116.70678492320584,0.3028470402399289,15.25252564022527,13.410389887497303,48.6239240198183,8.594178620124795,2020
2020-06-14,lux,637.341851489563,3.1514849263878983,16.935189158580364,131.26656933612952,33.046120091271014,30.872861320584757,0.0,142.9212248904884,0.2528672213602572,12.03719431428526,11.70619522032396,66.92346413798647,5.544977893039046,2020
2020-06-21,lux,637.341851489563,4.842278342340368,34.79520740805136,73.26213338785657,37.02546674277959,37.70747658565037,0.0,147.9861884127567,0.36001424842192625,16.143708099924428,17.391070720300153,96.95897364530347,5.185630917052069,2020
2020-06-28,lux,637.341851489563,3.259807967490519,39.14921031568529,79.75066446972568,23.082669670593994,13.653736977514873,0.0,116.94590359048156,0.35015485234937554,14.734828431926749,17.61957983537296,45.51964298653345,4.591949412762497,2020
2020-07-05,lux,637.341851489563,2.6868608538024725,40.52939632139489,102.23922116525067,15.560923244544544,21.48812279985941,0.0,107.8938282468705,0.2799779512923831,17.05542165098021,21.977780338249836,13.70315646108123,4.243459477110867,2020
2020-07-12,lux,637.341851489563,2.7914197030869405,30.202872535865097,91.66146406011453,27.928202745043293,32.92988870565862,0.0,142.49594193332123,0.23110521321180666,13.904570922033065,18.839100181308684,8.6180143992314,3.0555681115622475,2020
2020-07-19,lux,637.341851489563,2.7731122534586703,26.64059109966938,66.16101725286767,40.88250977487052,35.246298495321135,0.0,144.66505163460187,0.20855391637409923,12.39103725705449,17.630435095201904,35.15882230370999,3.9007194273072914,2020
2020-07-26,lux,637.341851489563,2.4500849656218606,21.121556725528613,77.22359190673346,36.25739712254693,34.34953641554784,0.0,108.33080070644979,0.20079419169011387,11.779109033568908,17.58068501684966,12.4795052667309,3.885087159168936,2020
2020-08-02,lux,637.341851489563,6.379054531617553,18.788173402189567,51.08151064990911,38.05734320764307,34.89092777278379,0.0,111.41071664571369,0.2223877413373726,12.804449576194171,20.14274931762594,29.37081522414469,2.5100204412779648,2020
2020-08-09,lux,637.341851489563,6.771823360476259,15.769791229225108,67.27098884062768,22.845626322231478,73.27587506190666,0.0,121.50755805573853,0.2102031705535961,11.453497596101936,19.673770698545717,43.438731519858244,2.44028265517179,2020
2020-08-16,lux,637.341851489563,2.4431381049232668,15.775642726999399,73.90158428703639,25.194111087610263,49.30693229040504,0.0,107.09036991399434,0.1984950182630334,10.202318492789988,19.177245986075487,35.15933839620496,6.208972206134809,2020
2020-08-23,lux,637.341851489563,3.4828304098426233,20.24895391124449,76.12666285890032,43.37208160353934,39.0627712997908,24.462891416776305,110.84272409176903,0.22125396727172433,10.688551680090889,22.04406361893819,75.11535764738207,8.990006004891091,2020
2020-08-30,lux,637.341851489563,3.521359816630344,20.26672896894821,130.23203206471473,42.44136888100836,32.403158226157295,0.0,116.80757039018303,0.21650612316010015,9.790316670878376,22.224691928138263,52.14205135051943,10.61236409009878,2020
2020-09-06,lux,637.341851489563,5.050556702875632,20.768541329674893,151.0750907458608,41.64702631800128,31.433586898834946,23.489918975107518,139.1830953577264,0.31868091606107335,9.301710050148579,22.450162626115734,65.6907326556847,9.24904593434533,2020
2020-09-13,lux,637.341851489563,4.5267754769286155,20.64085292069475,119.9757007120215,18.80104876261483,35.42027067807475,0.0,70.7851361446753,0.3061385703853339,8.77713981708378,22.182778394689798,70.24036386490036,5.0019431683679745,2020
2020-09-20,lux,637.341851489563,7.015474086940468,23.013895165448,169.56785392192353,13.282785954121133,58.93565142960329,0.0,109.09548811205715,0.3266494452480302,9.196096129850979,24.32646696558786,113.35004694292213,5.54774035673439,2020
2020-09-27,lux,637.341851489563,3.8202227233154775,29.614967074081466,176.20307810519972,23.37011840577383,51.37974084224434,25.01942670095233,69.76271783061239,0.339431303651224,9.380223970475013,25.961565598859693,109.52289513496203,3.2837608203093005,2020
2020-10-04,lux,637.341851489563,2.2974184604321692,31.000426680517258,168.3730636349943,22.589486139909855,42.90942231964288,24.504492924772194,34.16345318232356,0.44326046199670505,9.04123747502858,26.09637925440029,58.16274300830729,9.076764968111775,2020
2020-10-11,lux,637.341851489563,7.117965625562819,21.70067214570471,172.04513058690333,16.01919702253844,37.06306860286015,24.42903143499498,51.08737044351957,0.44189544314386464,8.902704204436551,26.683092878891724,52.76544757480217,10.402572547078613,2020
2020-10-18,lux,637.341851489563,4.077653092469873,11.54666990310366,188.45042901105123,15.581089737163737,46.80572333424023,0.0,65.28525190841647,0.4840322161656641,9.630372504040531,29.958135346786992,64.41512694620528,13.423664510793271,2020
2020-10-25,lux,637.341851489563,3.5377524173668955,5.446116030003055,164.33097786595755,24.86189862410381,37.83505005637671,0.0,65.06228927991185,0.42208175284369137,8.292069777677252,26.761011292991213,109.9477551410134,11.16114627219144,2020
2020-11-01,lux,637.341851489563,4.148462650510996,5.6069477108349774,181.0375589387056,21.967881705920114,43.93998941118906,51.41176856492859,44.79799770241314,0.5812404575183069,9.018600217558546,30.183592711948098,68.81720639942469,9.146902039484775,2020
2020-11-08,lux,637.341851489563,2.429896218156089,6.589764625103467,102.82630212387785,17.68295757443007,45.96668108824181,0.0,0.0,0.5958355067255221,9.101114149703115,31.661077939570145,71.73022999146872,3.0742892931601533,2020
2020-11-15,lux,637.341851489563,1.5124265016131777,8.084200132476832,152.91288910132204,23.267115088850872,36.907887027621626,43.42481257015545,60.541613970388724,0.4909431951178187,7.380327857453963,26.680280978573947,93.64279242441859,4.8128596624438185,2020
2020-11-22,lux,637.341851489563,3.1542654319756753,16.93651196358815,107.33487120898938,16.421221291287385,66.5534838769379,26.792810424373126,102.72283741012114,0.6058171435824647,8.96086686415167,33.654723830694046,51.39494824309838,3.1257908216376222,2020
2020-11-29,lux,637.341851489563,2.6776272549541607,17.065204929317744,120.85686603073312,14.083420848644023,36.6879789169904,21.377237432218475,52.15616751360095,0.4833646307999714,7.032852710931097,27.43590984209216,72.3698864730917,2.4316319270631777,2020
2020-12-06,lux,637.341851489563,2.989537287864548,17.280131853239766,84.4921623080631,38.06069674766602,33.99269154786208,0.0,89.78660541423778,0.6795565129507121,7.086825393933591,28.1374943836329,96.08447087083812,3.0679761901484204,2020
2020-12-13,lux,637.341851489563,2.7323927344965893,17.32581110578575,118.9915637921335,14.29419703623395,64.55537681886294,0.0,97.57534785112634,0.5908049453902128,6.231742541192276,24.9723151325104,92.55800118740362,2.8305953653013725,2020
2020-12-20,lux,637.341851489563,3.8006228977592236,30.52584475753149,170.60911716855685,30.10321334342382,54.07289221127846,0.0,118.20890247555334,0.7668623608363463,8.180248309314408,33.07547054561092,88.95595346806465,6.359020972507439,2020
2020-12-27,lux,637.341851489563,2.8650274719013376,39.860682018373794,175.18626869746097,29.005418478304502,49.59823510151096,81.20182859774803,56.60461691932795,0.8568323952808596,9.242177807808813,37.69507909367716,108.67366290395492,3.8683190250877315,2020
2021-01-03,lux,637.341851489563,1.9663520285498208,29.525520567739854,68.66023482144283,38.54645856835603,26.245672735983046,0.0,69.86544118918998,0.8057626200424907,7.9629208781417224,31.625479410650108,110.32971025302565,37.12459543731538,2021
2021-01-10,lux,637.341851489563,0.0,25.411331944226234,24.792536098885005,20.58215055324631,30.060035637815844,0.0,176.74332961050678,0.9172764769402723,10.252094926143629,36.69465288415884,100.94227093214317,42.262469446370936,2021
2021-01-17,lux,637.341851489563,0.31459820907733554,19.050280963665262,44.369147865914,18.735709022242794,26.357888970749574,0.0,162.72683739258463,0.844532579736063,10.53205738460095,34.42205750124102,89.39416142619766,38.91087719442766,2021
2021-01-24,lux,637.341851489563,1.9851986719719839,18.05885488604962,66.81487459578338,9.878786212467977,44.09587983209258,0.0,115.20815512083351,0.7473954666133011,10.287954611232507,31.027001492316195,74.11865233277214,34.43539528830362,2021
2021-01-31,lux,637.341851489563,5.9324070386143735,36.480676923097434,114.33201983945034,59.473054555909904,64.75457046149161,0.0,303.98150761099276,1.213559393947923,18.275328604345514,51.29508115012454,182.00657537379539,55.91336755866694,2021
2021-02-07,lux,637.341851489563,2.454762652070253,37.666089837713926,64.89756968623566,29.630221628977782,72.90091586213232,0.0,265.72458778675735,0.6630184765306293,14.784521688335683,45.64015675010794,145.41978970139604,48.876514440179506,2021
2021-02-14,lux,637.341851489563,3.4365315740747513,38.044592169200016,61.04468770250509,34.29639229939108,51.77703018787781,29.483322353727722,267.1811528151387,0.6666528015817239,13.23859818283139,46.69542608402336,128.64933207685127,49.14443026323414,2021
2021-02-21,lux,637.341851489563,3.135738859871484,29.56306375380926,46.1104238518762,30.854681684955484,34.26484603704404,24.829862389882223,190.39390618546733,0.5614325660625827,9.778927217908544,40.00333991838467,65.77413989186239,41.387786153312696,2021
2021-02-28,lux,637.341851489563,2.4583646795771137,23.97634819038133,31.818998132905893,20.17839343871222,34.03596989869201,22.035152105896074,168.96423415306654,0.4982408599829231,7.46231025656445,36.10249623322319,55.39823188029144,36.72940868114375,2021
2021-03-07,lux,637.341851489563,2.5441716282782902,24.085256279484014,50.09066808306037,17.993243986698825,34.446539264536234,0.0,141.45704437246883,0.5795881024327605,8.849163163701082,35.58071665776465,60.426607617622814,35.605149354389056,2021
2021-03-14,lux,637.341851489563,3.1117396621643394,27.611233304132067,64.30113553908099,13.749868906816292,15.399480656633616,0.0,102.79682817816274,0.5716104530125417,10.779653558523021,35.66623329814215,71.55529708640799,35.11506786736129,2021
2021-03-21,lux,637.341851489563,3.4478691365782272,28.901932892059207,50.51535200362483,17.200553348024428,19.052903569158808,0.0,87.96011163923107,0.5706279092223131,12.809889978631945,36.1791994558206,120.96500015953187,35.05470841855364,2021
2021-03-28,lux,637.341851489563,6.620896608630251,31.18390474977966,72.22138571713735,16.43019020463983,15.779549725825396,45.44615691854822,79.19964202941085,0.6165548265026293,16.054552659255965,39.71157118604965,145.51766155886028,37.87608232579673,2021
2021-04-04,lux,637.341851489563,0.8466057180572253,31.146193513164956,4.759249168681306,23.528079623302673,3.8739589595424704,74.34903627526094,69.10351305067493,0.448298580312809,17.77064325040675,43.988319788149205,144.53455709435187,41.30969348853198,2021
2021-04-11,lux,637.341851489563,2.3777866255986733,19.423329118829383,15.157149962616275,8.975508186659217,20.168525450651085,0.0,63.78110745622554,0.36779580418001917,12.437486007870994,36.644378431260876,69.4335355097338,33.89154595681106,2021
2021-04-18,lux,637.341851489563,2.8483541320197974,19.67328881255254,13.663384179055571,11.630643397461663,24.565832005841788,44.64260035814207,116.69890945774985,0.40376880517857694,11.302443915855543,40.837976874486266,82.18457047668082,37.20637609541237,2021
2021-04-25,lux,637.341851489563,2.395951457858651,25.345519636599217,20.979368897738542,23.03606047176356,40.911684193822595,0.0,113.3578750409272,0.39220909583074126,8.694667895238025,40.260876685719,48.1427599367558,36.14117519818355,2021
2021-05-02,lux,637.341851489563,2.2244890048930297,31.360187822910806,30.881450047698735,11.828084752236093,31.808839520653407,22.05230916563095,92.23406916295055,0.5983545616834643,6.792290244935528,41.55019740612506,47.56986980470862,36.758007016010716,2021
2021-05-09,lux,637.341851489563,2.9450620737736855,26.876810127468406,16.375381831803193,19.135681208724098,25.06140995675246,57.15674831142301,106.24837390627495,0.5169526817088029,5.508547559397891,36.41784364691956,47.65799545929195,31.757341746898994,2021
2021-05-16,lux,637.341851489563,2.6018646997911765,30.00171907306047,40.35496544981676,19.829705806193708,31.47041334013633,46.74227640132156,114.04177016250524,0.6341389035074296,6.316022148069698,45.31146881495055,40.39749961160529,38.9563040994789,2021
2021-05-23,lux,637.341851489563,2.5695531952503705,24.45985607751961,20.386629704142987,13.55162253265926,33.61233392885672,20.959470452352175,51.13689995610456,0.568702110125522,5.268564210217781,41.20811325939114,0.0,34.9364030838168,2021
2021-05-30,lux,637.341851489563,5.740901446615482,20.978781269144907,28.39460570126634,15.331360980855129,19.728470681205266,19.702913624774435,68.67307652945482,0.5346074262469083,4.580720341059438,39.27563739198285,12.875168362384848,32.841904755446514,2021
2021-06-06,lux,637.341851489563,2.307339697154658,22.27258127201372,24.496334961735453,10.582304610547494,27.56784229789927,58.85307291261856,95.72645480980817,0.35486336280262076,4.345736570734208,39.64145048200153,13.508697588666196,23.001469944455042,2021
2021-06-13,lux,637.341851489563,3.8730489234886667,23.73081481892641,32.00204148883876,32.162838777047234,22.030796308625536,18.14061035507189,75.87333814254393,0.3281445305388269,3.876969828563172,37.15207602521561,39.514191820559155,24.973277491017633,2021
2021-06-20,lux,637.341851489563,3.4471018708092243,28.020545178608646,57.96371769631576,12.77475572721641,45.249160154909845,39.51587561641854,68.86485933031123,0.3574002803426884,4.068438483093396,41.00389706263657,70.94177148313692,26.450625626637777,2021
2021-06-27,lux,637.341851489563,2.502945105538819,32.93909473678829,67.65882919360936,24.340020840723547,29.78573545835541,42.292587889516625,51.592711769782824,0.38251418024634903,4.189303581501742,44.4626064783629,77.26398847552211,35.247810800489084,2021
2021-07-04,lux,637.341851489563,1.6791665650977134,37.00370961101642,37.17579901983487,12.25423628371028,20.374217663310393,0.0,59.94123545569812,0.48607461420376413,4.2046854015158655,45.787210241339416,37.9134136024406,27.838400052269485,2021
2021-07-11,lux,637.341851489563,1.7205895260836335,39.68134594531255,52.6734350928428,5.034446301513222,29.224839964157052,50.50791952801618,44.01042263528051,0.571021909461961,5.053932633598823,54.478670903447856,11.179169690960572,38.52235437976173,2021
2021-07-18,lux,637.341851489563,2.805701805513818,26.444792446778784,62.908703883435216,15.330241727034826,29.399321220317958,0.0,42.94668504248236,0.5572202362437824,5.043441337713559,53.834850024829045,8.311594451295932,35.075596334791676,2021
2021-07-25,lux,637.341851489563,5.239532884960024,20.894118758644858,57.15398769435462,14.540514491297072,30.824360446878618,26.357121958651266,55.11950225737298,0.5959657118881124,5.513556708358573,58.29790299327533,40.18807784130478,43.93350676345071,2021
2021-08-01,lux,637.341851489563,2.3872476399603033,22.151417842804992,43.470931988555925,10.805698955658768,32.275961995356205,27.972569929127424,38.99854553598769,0.6324929018162609,5.978233781548566,62.63486545121496,15.723957815607594,46.62622467279823,2021
2021-08-08,lux,637.341851489563,3.432067961182785,22.112101122297755,55.90546371155449,14.649506031491812,42.34158766442978,51.67553598956055,36.02226660781311,0.5842225042918561,5.44393947430415,58.560262506590384,30.86337604789472,43.06781888902549,2021
2021-08-15,lux,637.341851489563,3.2327650696736865,20.32942469319486,47.70725297892421,10.738404860976033,27.43752578966274,20.48853648142823,28.564523208313183,0.46327005083694517,4.254981946985915,46.995919548290054,38.2941195539505,34.15142432820062,2021
2021-08-22,lux,637.341851489563,6.411710774548401,24.823448792948806,85.50781311593786,6.055393097211519,29.206063226443007,0.0,33.572211498174006,0.544486600180371,4.928188261237865,55.89240050758173,38.57787222160436,40.138560414568985,2021
2021-08-29,lux,637.341851489563,6.835265011614526,22.396655795530712,57.102982386180955,8.199583315738284,11.20359124611542,70.37638812229423,49.05835938205565,0.5304311337332296,4.730108156919571,55.090168260823134,72.03219867012939,39.10241702930175,2021
2021-09-05,lux,637.341851489563,2.23376333319837,26.224180020849115,62.69407902178926,2.663042129291596,23.05637659312727,0.0,43.22639426677368,0.7851891302451219,4.792280818917259,58.926702132034464,54.028655965323914,36.02748509888682,2021
2021-09-12,lux,637.341851489563,2.3352250432406776,27.04386151848893,61.61983498368549,19.12668040807599,36.68698134850034,20.748130428076546,36.15805194767792,0.6567956879525819,3.7495953389894363,49.85762305180183,58.02318392415037,29.652184829796816,2021
2021-09-19,lux,637.341851489563,4.807011251314393,32.56148247347409,68.18395809491963,25.49938744742025,29.027681534617397,93.58124700047686,40.77133120621856,0.7405939503345011,3.93588514995689,56.85763242783223,72.82358883919234,34.86834913467991,2021
2021-09-26,lux,637.341851489563,6.895394653931163,33.364471793633854,166.66546820953766,15.373447929795026,27.11288645651078,0.0,49.48992444899477,0.7491362509940721,3.6858059724130636,58.15966917359883,111.40990587764165,33.752037743386076,2021
2021-10-03,lux,637.341851489563,5.687726570890356,39.292790200249776,101.8894450182189,11.097079983285147,14.648841209839343,53.6263747190775,28.036625992587865,0.48502231215640834,3.9022621648224596,66.62845815681834,117.37510785173475,3.9884143307561515,2021
2021-10-10,lux,637.341851489563,4.075412798598402,32.248518921183425,59.70203372747688,16.758350551736243,39.90136198325725,51.59403275207054,44.95681485390843,0.466640849581435,3.6374842165910755,64.80779343712106,61.23061752253674,1.2790868963753572,2021
2021-10-17,lux,637.341851489563,5.1067846542587265,26.37378581465553,58.03532150875108,29.67882878234063,30.983480524823666,62.32298852097751,43.444451330932765,0.5636786031368297,4.25270101638959,79.13546372719652,67.30721994155294,4.453444085421268,2021
2021-10-24,lux,637.341851489563,5.903530525327819,18.544450505391953,69.43427814008838,6.793207269202725,39.114245182087245,103.03440001534022,44.8898661142872,0.465945937879243,3.398636856416254,66.11805006184962,62.008200562186516,1.953337340379777,2021
2021-10-31,lux,637.341851489563,3.613478980395764,19.586858769073565,59.42729664406048,3.916356122540606,10.953916502587447,96.36651653419918,83.96962615352524,0.4357921909575624,3.069531660493144,62.49707653275737,113.51917674941957,3.302521670427135,2021
2021-11-07,lux,637.341851489563,3.2039745679894813,24.27949421564388,79.54153937089569,5.857375533748584,39.456566262326106,0.0,61.21788199396464,0.49642717815819093,2.753712724919956,57.55372316960107,58.77555689681186,3.521896596377488,2021
2021-11-14,lux,637.341851489563,3.7003442463427625,37.5749996805497,84.63262623130113,19.007165260845802,21.643200168205453,47.18440668798001,90.45180516212694,0.5334476306998728,2.922246715475529,62.48994828948579,64.2196055901261,5.298352847297923,2021
2021-11-21,lux,637.341851489563,2.5551396336789267,38.82862410957848,112.23795696885418,14.900021143300421,31.648751388289686,21.709218583365185,75.6659069598478,0.49087111741057204,2.6551289575049988,58.095192535869174,93.62904428034561,4.242292832391901,2021
2021-11-28,lux,637.341851489563,2.766342621499425,38.923618059750794,110.72905657613204,3.1292176204615174,14.412599414231197,49.76345236528025,8.672345211811027,0.5626052677794344,3.004306646093578,67.26445524051618,47.72903659977489,3.7011128871065915,2021
2021-12-05,lux,637.341851489563,6.4215954993810325,33.596507477536534,92.64143588342014,2.399953428801525,33.36141287006234,0.0,52.77776095833491,0.4565169799179357,3.0739277336186137,68.91497278902499,85.43778315715163,2.576281733187278,2021
2021-12-12,lux,637.341851489563,3.2414557920158624,34.437768229603094,98.50247020444347,17.0266976832498,34.439611513503294,94.59246205233332,41.21189579711083,0.42776949679640075,2.9517933339718736,65.22105808499866,105.84625222385134,2.7589140985590217,2021
2021-12-19,lux,637.341851489563,5.002874419940441,41.3924353796443,96.56131651557364,8.990843885277016,27.182848597076028,54.80841286500109,28.654612227529864,0.49571322455905065,3.5034153729692425,76.32860590540048,135.90592762358696,9.83114249387873,2021
2021-12-26,lux,637.341851489563,2.984958975797716,25.990956701612657,61.86364377141079,18.13207583483032,31.562150526847457,0.0,0.0,0.3922212312612123,2.8374921933999784,60.98527364532717,79.62083799316137,3.288537636788305,2021
2022-01-02,lux,637.341851489563,1.6872699051533169,39.67312255510522,32.460574720433065,4.638270159424325,20.062770878259595,0.0,31.623897065362875,0.9573911438795734,3.9447586193293698,85.88975222959563,121.427717964721,5.292623269173012,2022
2022-01-09,lux,637.341851489563,0.027290282477085308,36.841210964902615,0.0,8.498544073263446,4.941947585859846,115.4962032782886,80.51072808458485,0.7312216254957017,2.5244292259625034,66.2303318043173,91.96313937468283,8.893102210602136,2022
2022-01-16,lux,637.341851489563,0.061102607400659065,36.8989231140925,5.724210028511446,8.945366017818682,0.0,81.03987659574479,75.32229670369699,0.8551234963041583,2.380979320122187,78.19037748328911,103.44595978163284,10.793933361823544,2022
2022-01-23,lux,637.341851489563,0.07547582571338386,23.208617210668212,10.155625743616177,10.695782283607139,3.3023962112292224,19.17507597870765,53.46666935546598,0.6069996167912972,1.2846497724068922,56.026152539799895,68.79508613244765,4.865617839983483,2022
2022-01-30,lux,637.341851489563,0.40661642080018323,25.381026434651474,33.60529844934955,15.627279724057033,1.2665834738908597,0.0,84.67458680868425,0.59156845378968,0.8568378913439576,55.11215166046063,101.39650722412863,7.739691969280605,2022
2022-02-06,lux,637.341851489563,0.1899248245735816,31.14733849586562,15.07865926493017,16.93137546592172,3.121660296143761,21.673952905144926,83.09729009557297,0.5880884624417512,0.8369327122807917,64.51111548937064,107.48782972785688,4.993980770334178,2022
2022-02-13,lux,637.341851489563,3.728567580349316,24.205190002014575,18.07969370957843,3.497032822450609,6.333197908440936,35.08386857360599,67.25525374385782,0.47597266673636474,0.6480425531273648,52.691443109940806,76.54354900230192,5.116336838032739,2022
2022-02-20,lux,637.341851489563,2.771626300152953,28.385416173192052,27.903297516888003,8.684131669902952,4.593292705023488,23.801879472045226,91.25569719397616,0.645826387239968,0.8394989919689836,72.14465462861263,63.051019997657605,4.5818074737769745,2022
2022-02-27,lux,637.341851489563,1.9898485694317478,19.821547989838475,34.451618654825445,14.525731693109192,2.40293869911775,0.0,98.02721881932278,0.5450886369738778,0.674958543727439,61.439906459242636,50.50593854584351,5.273351899004099,2022
2022-03-06,lux,637.341851489563,3.532978555880478,21.68069929625203,35.88680621635295,20.605747568302963,6.634069922292107,23.11932806815657,104.75496369527147,0.4182042889850878,0.6784223741882517,71.33843529095262,65.40161806748065,0.6068751663218559,2022
2022-03-13,lux,637.341851489563,1.839392943226869,23.969080082278662,31.30740695164508,9.172712762285371,5.255461290722001,0.0,95.58719167654452,0.45098722647899225,0.5998074840491706,77.6114408474059,84.68317401161507,2.181493234185284,2022
2022-03-20,lux,637.341851489563,1.966357888864421,24.627757412741296,37.597804616713674,14.492557319793386,11.713483226807476,64.79096802010262,82.80221407853148,0.39066678514795145,0.40541378634851133,67.82049925901906,124.22370242672807,1.8267236896390784,2022
2022-03-27,lux,637.341851489563,2.017586657758384,32.52100377695389,56.42817897270191,13.781116243856568,7.925503623637862,78.90877181175404,75.63347040366345,0.3568441382999546,0.2660304546049263,62.487508655057546,126.33213377214838,0.0,2022
