x_dt,x_geo,base,ac_m_linkedin_l_clk,ac_m_fb_n_imp_adstk,ac_m_bing_l_imp_adstk,ac_m_trade_desk_l_clk_adstk_alpha1_beta1,ac_m_google_n_clk_alpha0_beta0,ac_m_youtube_n_clk_alpha0_beta0,ac_branch_prospect_visits,ac_ec_tbill_3m,ac_branch_employee_count,ac_ec_psavert,ac_trend,ac_s_index_weekly,ac_web_new_customer_logins
2020-05-31,lon,1911.178062515673,30.107634537754432,115.15924983702494,286.9538683157656,153.46387085274688,43.26530764664789,11.235954252620287,0.0,2.2054748731045475,10.999704018279198,71.16702645149377,6.594978683878939,5.563945456243158,27.10492255876762
2020-06-07,lon,1911.178062515673,73.19013512999582,113.00886390577551,345.73814013526487,192.07062495327864,46.54920464352041,9.5469330262689,0.0,2.2070021229873555,17.131037775755374,69.63985840613758,7.173452000982148,117.14254030257655,15.424145081783973
2020-06-14,lon,1911.178062515673,100.15264977279621,155.25651781335876,428.785074612013,320.65171819360813,153.53504364227655,15.297471156748308,13.496129685842213,2.80324477980688,22.958474171670094,88.21278485636394,10.050616464708394,317.8524477395534,17.769764595581076
2020-06-21,lon,1911.178062515673,99.03932370297757,120.66979746386075,321.6277956204321,320.9279386994858,75.46383994447966,16.492992333751815,11.455960209112304,2.2483338593041404,19.487910437648715,70.53499803240592,8.902220760437979,294.8125087930513,10.158317627378656
2020-06-28,lon,1911.178062515673,157.04453630256728,93.54682534680582,396.84727191019834,367.3020345358686,80.03827486066069,8.406787634280011,0.0,2.1587398188170424,19.87044434887008,67.49137715178128,9.455171941064817,284.9645749833799,6.695898650033063
2020-07-05,lon,1911.178062515673,72.57134073408511,78.08318621249633,542.0743145878976,369.16796009829005,79.97434784389893,9.571513311206783,24.772718184612625,2.149937960259248,21.07062631445065,69.06859026456621,10.42731842628371,5.131672093747447,12.758411452532647
2020-07-12,lon,1911.178062515673,114.8110505592335,107.60164875160997,582.9101102380565,358.9235944064567,102.25763294535922,9.599328725379543,28.104203984074886,2.283380961113505,23.904247228766387,77.39046188560529,12.284590359307478,88.44642273217757,26.305264707186936
2020-07-19,lon,1911.178062515673,113.52346146104752,165.22201893172462,452.6462710005765,419.45821365957926,93.72278021951817,11.40101603674386,28.058554078400814,2.124239850521351,19.887849458152967,76.29971232000239,12.718882183423757,163.19243963004087,36.56649865459497
2020-07-26,lon,1911.178062515673,39.399098027202136,173.27290590110337,300.4356455629677,410.24071000816747,79.56370693907621,8.898488070659788,0.0,1.6459583654463372,16.62659717421061,62.98112795889453,11.012970147273279,69.52414644470636,21.220582884618917
2020-08-02,lon,1911.178062515673,41.42674992548648,160.22601459204594,269.61772413984073,382.73040015811335,53.0898985546975,24.07908074205224,11.266255585526007,1.4800122597501502,15.971000816075305,59.378328172929336,10.94350588417869,0.0,23.612966653631304
2020-08-09,lon,1911.178062515673,69.98836651534954,170.16077016189683,255.35163766360344,389.0261097685895,64.42041428783904,26.423287191861295,12.115919385314164,1.636374503179299,13.740384774437576,60.43013128393273,12.16112326597853,92.28394571176631,29.08347297057925
2020-08-16,lon,1911.178062515673,38.4729111938348,196.03579857336354,187.16734023505694,414.75293062878177,76.20697925903099,12.728181940364125,26.073872209579037,1.808912882429466,11.088666447592951,61.337080197295094,13.507691615088541,139.80814859435534,37.833423707554495
2020-08-23,lon,1911.178062515673,48.59311173080136,169.48340130838355,162.4353624707207,422.7043459669454,70.77073509973334,15.870052677027427,24.375263878446315,1.736078896737334,10.366284246068103,53.89462085131376,13.022335851645975,233.24063817858146,31.329706327922313
2020-08-30,lon,1911.178062515673,79.72406674544462,162.98028294588022,330.35447228399863,475.96665878488545,106.51302164227383,17.81598556081983,12.752989315679322,1.8637091217126556,10.847153318434385,52.78819931816303,14.039334917611,305.0243929385182,38.15167059090582
2020-09-06,lon,1911.178062515673,58.20779220369332,144.4483684908179,487.25152768205686,422.0524298611289,118.68893466422561,15.781879322262972,0.0,1.6572712852443805,9.75718888895978,45.97452232100167,13.000037219251336,253.1702010361558,34.83178450952846
2020-09-13,lon,1911.178062515673,41.882291644658736,122.92014727542868,417.64474175857595,357.48530101602586,132.65591153400956,13.285447583595378,10.38187150956244,1.4602330008547084,11.773841066742959,40.869579696687545,12.101348607746415,237.22840247755926,18.132820312879577
2020-09-20,lon,1911.178062515673,90.10622325158569,139.30691229548432,314.8443609724269,358.0241743113417,189.62534733189395,25.316128839953272,23.21650398346932,1.5884273418014212,13.164650890496969,44.87226168906141,13.906702782930898,540.3065937025893,32.54365009129207
2020-09-27,lon,1911.178062515673,112.63464698181096,146.97354993984231,246.94825712570616,339.60997316909004,186.5724021998596,13.062950089390794,11.421360540205418,1.5192682759999145,12.952701605147844,43.33798473399174,14.052612134447358,459.3556633903221,21.380567298512858
2020-10-04,lon,1911.178062515673,82.7961595469302,173.7194832089663,294.1845330053145,430.70104934812383,194.16066520252835,10.201954172793599,54.41225364013389,1.7582845946965935,15.42692051842884,50.796512457248625,17.177381104361736,253.39212700144319,30.094613683357345
2020-10-11,lon,1911.178062515673,4.751215345949496,146.47116166114495,270.3638552376125,353.5974957331474,188.35766828625205,25.1468860330251,11.530648770364172,1.4478283210024554,13.076642866718036,42.52892998219069,14.933766498130522,168.4864432979253,26.129395450864322
2020-10-18,lon,1911.178062515673,0.0,198.05150551432214,383.8001220236525,386.1382636474838,242.84284150469182,18.629028272939557,89.1963317638561,1.8117325541656975,12.644437866487099,54.14930079980317,19.734913273579952,347.41559374962793,43.40786651371721
2020-10-25,lon,1911.178062515673,1.7125457061547764,159.57684623917487,312.3127296051427,261.00406232463223,198.01931785723812,16.544738755179406,12.122103786552175,1.4325585590494183,10.31054877094918,43.5986116939091,16.484770681224596,377.5528699005044,41.150233604616275
2020-11-01,lon,1911.178062515673,8.432676427804603,124.7358721676981,216.90297258338626,210.17189761212347,160.28364533987963,13.618715656632421,0.0,1.1233258353251745,8.34571273320818,34.84024925370392,13.661038843598059,230.05532176277003,28.650509268197073
2020-11-08,lon,1911.178062515673,25.237119587675192,131.40658123155703,184.4311988663503,213.00957781840324,83.49660433175656,6.851131060142984,9.64167036097334,1.1038203022699529,10.93439601361535,33.702239893603455,13.73600933991432,252.73190153367085,22.539687144394392
2020-11-15,lon,1911.178062515673,57.56217098893008,203.08391372731361,274.66726176173205,261.8226553215358,151.9257130338178,8.512309622536705,51.42210368456602,1.4717564464297979,18.223944363680285,44.225480828091165,18.730871472012947,431.86055719462473,34.313199039055796
2020-11-22,lon,1911.178062515673,59.747772022592436,245.23782110616048,352.88366946631106,301.83225743360924,126.23877044639661,14.405710464671312,13.980804506609982,1.6005832266293571,15.855307985117538,47.323726266380376,20.823111104423983,170.06940880241643,40.822994653007854
2020-11-29,lon,1911.178062515673,55.09754092737686,170.5934615481553,296.8123112906854,254.42974344605804,89.8784921614493,9.978176899412647,10.462079790575924,1.1977443372830752,11.864803428588758,34.83477309941246,15.921042714233637,299.5766695978875,27.17509824320835
2020-12-06,lon,1911.178062515673,72.149619444721,141.56831553405456,309.2426203350492,299.70460822082765,100.27280777163053,8.837886241587634,10.523966751069079,1.1770683825510915,11.934988003333213,35.16186978197405,16.355970793090897,452.40885943194115,31.483356792496895
2020-12-13,lon,1911.178062515673,95.2063312783424,186.03836600933732,326.67989218417307,394.8844446177484,165.67377877611239,11.535353595611573,11.487095823577937,1.242368604001985,9.770437855593853,38.81878738720552,18.22476536051778,609.3487470052335,28.911568986870783
2020-12-20,lon,1911.178062515673,134.36315372972004,233.90957129060723,324.6397093430413,383.6765885854954,175.27552409714679,11.608868267615982,10.729802108902055,1.1208390899168477,9.126315851972585,36.66967975655106,17.370700735994994,594.4814209353834,30.84976369197928
2020-12-27,lon,1911.178062515673,122.61792857811439,216.68390332041173,308.84835776853373,368.5271162003332,164.354780480493,10.076893253567679,10.315565224696918,1.039471914422263,8.773983478605084,35.64821687592563,17.03408567228147,433.98202258193106,28.91961213501116
2021-01-03,lon,1911.178062515673,57.42999183493704,136.9931254792043,197.99280936496828,311.54898034393887,47.94041348580748,6.773194095548642,0.0,0.7866662987974891,9.500067621377438,30.31152234997362,14.104027381197422,173.1274915584611,155.31364767011527
2021-01-10,lon,1911.178062515673,50.9130571380136,144.2103848879144,148.12921866829228,396.5464739199892,18.044021574585344,0.0,0.0,0.918339627745038,13.160373623033268,47.489363557236125,19.91393984304134,321.3419137994774,215.154850844999
2021-01-17,lon,1911.178062515673,96.90827303579518,154.20412600496292,80.28406484587934,401.1534494822238,48.71303182971638,1.739326996971659,57.29568442584361,0.9219515922885725,16.244428608531635,65.40591359438687,25.04443865147283,280.332142842215,265.57510557403907
2021-01-24,lon,1911.178062515673,101.54969223779428,159.2064993189657,162.62461286137835,386.8545571738802,66.28052033762584,8.932490207382136,28.96158874622616,0.7181358535622632,16.422334962649224,72.98426760376027,25.787586501035996,300.01601051418436,268.4836411658823
2021-01-31,lon,1911.178062515673,200.90648060993075,264.79166934620025,439.56313974494554,633.0393842688146,123.49335858658165,29.83126946509832,21.92529213256712,0.7634413824027172,24.86496819701393,120.89485931738704,39.75475096714789,970.4837001884504,406.50962327778683
2021-02-07,lon,1911.178062515673,147.85830118105883,258.764491616241,394.51267686811696,538.6360617507279,90.10873737292069,10.470900345637695,17.73066830066813,0.5178275351626241,20.107942039826153,90.47843030289027,32.72318612612706,588.174230298048,328.73848374690215
2021-02-14,lon,1911.178062515673,134.69515342356485,284.30702960569994,426.98484200175506,547.0438600321542,74.23447883177357,16.27098576925408,35.56828977169752,0.4466748235124256,20.16858860187703,80.8190208833805,33.39770336915824,780.1553348630987,329.7299755074005
2021-02-21,lon,1911.178062515673,83.06558063144978,213.48482177087197,374.3849032070831,390.7306054953014,61.78492765458561,11.443396568538942,27.050486889552403,0.28440525943661427,15.338666690406152,53.91095298463569,25.837632938039064,500.7384714083944,250.76708598603196
2021-02-28,lon,1911.178062515673,85.90185399625241,158.80281110040352,275.52856723633636,276.1966735926587,26.50677677333475,9.35498011074301,20.84738398562201,0.17656702553837775,14.776585890486842,35.72677671564096,20.250159210792955,372.4905602516929,193.26224159482416
2021-03-07,lon,1911.178062515673,101.68535475848697,146.13902021625395,255.46181737137837,309.8694420335465,54.30368858404803,11.245352495792883,58.517952691156175,0.15436380862156474,16.590965171892584,49.07060481675072,23.11556833850957,455.6753880352269,216.99241916266337
2021-03-14,lon,1911.178062515673,84.97050779930844,114.04551155227847,230.34632997663107,297.7047532462932,58.08775585579562,12.169307946412005,83.41605635981405,0.11316457911224298,16.8928974808622,61.712878816929624,23.9220792671244,458.4993175915805,220.941377012185
2021-03-21,lon,1911.178062515673,82.93586437383519,85.21749788451145,182.5165101329952,206.5514064183579,47.54664821543185,10.84679850155684,39.39226715329906,0.05715181447584414,5.584232721123908,60.71037656659035,20.088483672159526,552.7849358466447,182.58976418334518
2021-03-28,lon,1911.178062515673,94.07593772076139,84.1114377198835,199.0445442441,211.43053951300658,44.12712191452273,18.900698570114603,76.00039587444111,0.022912069153704882,6.156449738999544,77.63612888371308,22.498492017383235,655.5175193070415,201.29975991120605
2021-04-04,lon,1911.178062515673,68.63723776461907,55.21174436850543,146.72654812128397,196.8990411166763,2.0620401019544965,2.6812934849998,78.82967837193908,0.0,5.587432523839762,71.5095169219274,20.738089571462186,454.2449257971058,182.69438934001371
2021-04-11,lon,1911.178062515673,61.15386778636558,49.58313166901865,88.2900072991843,218.60308074639985,7.693710793503591,12.45840666732222,40.63468423390157,0.0,0.0,62.89136550819756,21.708831869810243,260.4562752102426,188.34857570038105
2021-04-18,lon,1911.178062515673,83.0711629601776,88.02411385713694,108.38997493307622,312.8210759010276,19.655076838175866,11.729238438853002,49.45894508377629,0.0,0.0,63.365482671865635,26.8234899293802,329.23287233757316,229.25050453328433
2021-04-25,lon,1911.178062515673,93.33135373544788,115.26737573152175,182.11308864326364,334.2927595808291,17.379888207241187,12.752376023700348,74.43805728772288,0.0,0.0,50.350919783743144,27.315447147590014,294.5587523451646,230.0219189981026
2021-05-02,lon,1911.178062515673,108.43699649882385,141.34033464980732,224.89315040407143,294.89376280667665,43.54121893161152,10.766384887108043,104.2725353937508,0.01375295782931212,7.390817362635202,40.63096402777979,29.11954997766979,179.86212576512415,241.6603438214392
2021-05-09,lon,1911.178062515673,94.9787427676456,146.36003221985382,174.7531866401188,245.33519422066993,28.39133226000304,12.125087967746717,62.18589833494275,0.10498523584467849,10.578538988570719,36.39383063676847,28.188733894928607,170.8327206273982,230.5936536898359
2021-05-16,lon,1911.178062515673,97.1514143006175,137.78870214350806,134.66596257119207,285.34478703069357,32.017809409954964,13.982382823866168,74.1579568599067,0.19562038481297186,3.5042011978071232,33.80533961067376,28.4132214350173,113.6381623546176,229.15637736165945
2021-05-23,lon,1911.178062515673,45.00482013731453,80.69138415864367,76.77885654977896,216.94532154965393,15.827630564738454,7.663345339410339,39.76510210216671,0.18461676077585792,27.058011172021338,20.232944301963705,18.54044764540649,3.6751238470156626,147.45433335543754
2021-05-30,lon,1911.178062515673,71.26772894523866,94.54808886025415,82.85046822377785,254.66207726197217,21.70194209049625,19.258205360295968,38.557630753524556,0.2949610679401546,27.329574922017887,22.681339042634374,22.783940114680064,41.164896336336255,178.72108450515867
2021-06-06,lon,1911.178062515673,92.30583673245388,84.20555669151439,76.00772250647125,214.5515978045472,21.257111459449884,9.34903853268831,36.82447618430005,0.32622463469887814,28.711230106533087,20.639877304315064,22.057888035029304,5.281058406957768,128.30431908536764
2021-06-13,lon,1911.178062515673,70.51615585888833,80.10142625940217,75.67267496699453,227.9552334711421,33.00274088519331,11.12687486156873,45.653267548729694,0.35839435662856073,25.88715896749201,19.749559139425866,22.172708503673697,106.210292769082,149.41544989610583
2021-06-20,lon,1911.178062515673,111.47387745489544,88.34306437307742,71.6320103724889,241.1918711226382,51.1919911213858,9.46555724620227,59.55154814774711,0.3663944661106531,21.70801204057033,17.729487128618985,20.93457893292547,200.36014330514618,142.87340177252008
2021-06-27,lon,1911.178062515673,100.91180405583391,105.34707230472942,78.99190315447485,254.3613547502676,56.165844476314525,8.660671776478607,43.5841204671546,0.40868014789549995,22.242485675500173,17.477562630290226,21.732246819100173,224.32242542602324,161.61576580026403
2021-07-04,lon,1911.178062515673,66.80539972268686,89.64074110388323,76.525986210533,230.17623263356288,43.48455260914561,4.806564094274604,23.98807995633782,0.39232279821344107,20.403246224110774,15.828621879179122,20.19409790042785,195.0703697227787,109.50572262919349
2021-07-11,lon,1911.178062515673,38.85792799337042,77.48590219688369,74.78115973882518,189.43026166054815,27.632275105705272,5.596025861980054,17.072218999441798,0.41882181119319234,19.36120987154552,17.289202417820096,21.834471806817263,3.536512592800498,115.525947427396
2021-07-18,lon,1911.178062515673,51.25110852689088,83.75392271977816,74.80338544352303,105.8956478518238,43.28201406085097,8.85141888915169,49.88522652807039,0.4895209211398297,22.629474008765712,20.665234733091914,25.843275240202146,62.79729304686641,160.67441551417224
2021-07-25,lon,1911.178062515673,55.6380544482014,93.9078234623016,79.65235435130303,51.905414144051285,51.85577151598289,14.318278698256767,87.24828468777595,0.535101567898531,30.92070864564409,23.089566913177865,28.602734244374137,126.8620292402644,169.28581556509494
2021-08-01,lon,1911.178062515673,57.1992116513787,90.49572505864171,86.20956594823733,57.472490399926116,36.37153701777043,7.964240951660397,21.609584509922627,0.5301340923446488,30.63366432822756,23.370713104029132,28.687050313490364,64.04736166331001,176.23065844538814
2021-08-08,lon,1911.178062515673,60.17402991779414,106.0235416313875,97.31850126428331,92.10131979792612,35.39723226375161,10.454126803521204,51.15501701122074,0.580247195776744,47.136151665457234,27.27103073635102,34.36860906571685,0.0,168.8421301311404
2021-08-15,lon,1911.178062515673,57.69883425223419,126.67893864541028,91.28279839954907,88.53837303285185,60.20287802655629,20.705577113627193,75.9190016952164,0.5273666894991832,53.81124317770895,26.595063991549104,34.41392009533088,96.37602683602395,185.07191552876972
2021-08-22,lon,1911.178062515673,45.14752562846744,122.4724439671402,84.05301893779787,57.37789128592985,52.60104251576871,22.913352251265053,42.02600936179409,0.39909566832119403,41.70313706295919,21.761887456497302,28.915633330937876,112.67176801462774,156.7791320028205
2021-08-29,lon,1911.178062515673,73.79277526810885,99.51497042537846,79.18749418251338,52.87302640723146,52.253107188297896,21.98891525350845,40.33047404700998,0.3457586532350473,40.020628000087974,20.57565665625259,28.075494112886044,192.95597273691772,177.90766455289946
2021-09-05,lon,1911.178062515673,76.60670731568264,82.74327902429066,75.73230061673395,67.85981928462172,53.57590055395078,8.285178146125197,110.78965743845797,0.38655027836565803,43.975398468498035,21.66374525183454,31.208586124749885,264.98530789549187,141.0095070855239
2021-09-12,lon,1911.178062515673,128.8653720787405,72.69615192784015,56.044105253468665,95.41853577136337,91.0951275058522,12.094723909505626,67.96714012754875,0.3758253882783164,38.53998312759575,17.75911847563877,27.66554628122184,214.28541532776217,120.01489230951081
2021-09-19,lon,1911.178062515673,127.49723837144057,92.32392309452396,65.11717209324453,190.2449896603722,80.29405585617218,16.469773447143222,101.14246253200074,0.47787291936727483,41.42064851565003,19.134609837539188,32.384458687157725,256.7923303938759,156.52240207583944
2021-09-26,lon,1911.178062515673,114.04580326011195,83.47178750445788,63.44286933233297,224.39087208468632,162.19015007396186,21.653364350374293,139.0026081838481,0.46008771569282436,36.594919320346364,15.650669128785283,28.93297186125593,462.13446014258034,157.85137452589308
2021-10-03,lon,1911.178062515673,106.96078919350145,85.98297367412721,101.19923892110981,272.76279752602863,66.4999196345884,18.009948472035497,111.70512525489991,0.5480780545323286,38.00466196909922,16.453417468528283,32.91320038198195,449.2668078810224,28.514979052871794
2021-10-10,lon,1911.178062515673,41.981797903054705,83.36359914892797,132.96490009960675,254.88462134623555,55.31527774941008,12.452361141733432,57.02516192851195,0.5595847054976357,38.80255266498935,16.275831234339968,33.97347504641133,212.44813227893067,17.774642236677533
2021-10-17,lon,1911.178062515673,105.14457314125521,105.81861479547055,106.66556257740217,231.4725071981846,56.75767220769553,10.775989668818603,147.62114190262926,0.6035824831762054,38.36564709970972,16.991389967196998,37.04297722380051,179.7539876122599,22.80829160672789
2021-10-24,lon,1911.178062515673,124.85916720774885,127.87610997222403,76.89271672599668,238.13018128182316,76.17971398734383,22.51507368167117,92.2612927866614,0.6466820536116659,37.36835876714314,17.600257440222205,40.11483137825616,308.0172646411901,36.360287560434266
2021-10-31,lon,1911.178062515673,67.73476634712587,110.33330631226957,76.67040417042159,233.02615988001907,71.12115380715993,16.163532249887055,168.2765348233362,0.5897457743511201,34.078310282896865,15.49945722373582,36.972153856502885,374.365054697756,27.991358058865153
2021-11-07,lon,1911.178062515673,160.39562492933294,104.84158679913946,91.06215611711735,266.92919936794107,84.82683937396257,14.513139240189162,101.89458748671711,0.6665905692886654,39.72247878421531,16.168231340308566,39.59022620290704,298.6302264097147,26.58105086349311
2021-11-14,lon,1911.178062515673,143.6813828811008,118.85576412209598,98.97161939896807,288.03307428085054,99.32305334057028,21.438994704328397,161.7076010932379,0.7566816680340449,45.847215331128155,16.893225594809696,42.32300973979027,353.22950611482173,27.760809214590555
2021-11-21,lon,1911.178062515673,142.562812490592,105.64478385928349,78.86738476561945,240.24323315797565,96.54201913070796,12.724320180967236,87.4852709122759,0.6557894818208648,34.10516597063827,13.536344505131279,34.699774411321684,367.3657351151699,24.38930350282364
2021-11-28,lon,1911.178062515673,94.27794703302521,74.37781525564841,59.09476091757068,198.63155960908384,66.00920784299181,8.189630049917344,17.749665964158794,0.5660735386333828,30.194230277839946,10.845234768521543,28.447951898177166,107.9578501915845,12.480010137174459
2021-12-05,lon,1911.178062515673,125.6865017084165,94.12378901948529,63.90507438530912,232.24680065978055,75.09031417148903,24.506119920664677,129.42898051560613,0.9932193923385876,46.703497938357955,14.50453647795975,38.0973236002389,336.92156216866925,29.614217526011288
2021-12-12,lon,1911.178062515673,144.50767271042005,136.96670434746687,117.22223018247111,242.33144171117857,137.8921392911693,13.86859735296874,145.96842838147708,1.56119616304935,63.95841555951131,16.763730617805663,43.395354684918246,570.4503890039941,39.93563747789668
2021-12-19,lon,1911.178062515673,83.61233635038357,133.99131276698327,322.657618639606,225.97280245391923,117.62900689354281,11.707487479694327,74.49766373583026,1.8734573166088178,63.36456186113219,16.065003367140672,41.00598008346924,658.6384517815399,31.806254754476896
2021-12-26,lon,1911.178062515673,151.6328849199336,96.16786410173654,507.8477570263536,189.48107139388574,56.42389054579421,11.067394421540248,42.554537702461815,1.9588341930214774,54.29263485928574,14.090219344419408,35.47960138696498,589.4303031837669,26.394944405162327
2022-01-02,lon,1911.178062515673,141.7409572566218,81.15147710409528,523.1766166895458,193.2007274591771,16.168395381005745,4.981963548616072,41.73175190424736,2.317261718505659,53.24289465949316,13.77222133970456,35.13141047739758,438.91996470374545,27.286295242171718
2022-01-09,lon,1911.178062515673,148.1753526252857,79.08581937244453,442.69747200101057,262.9977816682111,0.0,0.08949950160672127,69.30701557248827,4.000192441075043,74.66951369400942,15.331608000992663,47.125081521740086,383.83879748175025,54.50380360371276
2022-01-16,lon,1911.178062515673,140.78282170406484,38.95982230261215,213.55451674527376,276.6382555770342,1.431295658123339,0.24538418987221666,52.295446740573645,4.642001905370296,70.42713396823247,11.662643757630189,44.87096121269198,255.86734485474443,43.4443088681032
2022-01-23,lon,1911.178062515673,133.51179424385577,21.974886981746412,164.8775361446408,248.863356501631,10.178487172952249,0.32892995597645497,77.77693301641574,4.6836659927764135,63.00359010763122,7.53382349756164,38.493922970030255,230.19973463156262,42.39527626754663
2022-01-30,lon,1911.178062515673,108.8078099582221,29.75315988655675,209.29488630214973,242.0463625285888,35.266505121527985,2.460888070097088,98.060879267719,5.981827619220553,145.96126365737112,5.688081279610635,42.863257495570316,542.5611000988193,49.07591619887351
2022-02-06,lon,1911.178062515673,96.147285233925,25.68575431135165,170.11522208742647,195.06937791714714,9.298482354204195,0.7145658803164674,51.4284696166977,5.545303550876372,113.73149077018007,4.019768394435112,36.300759886930486,341.20429099751277,35.56116648332355
2022-02-13,lon,1911.178062515673,79.60740597001737,23.305203077031106,168.54773070722013,193.81622414129814,15.66297320606623,16.89369510497924,79.94397695137631,5.836947525905224,113.32827587996923,3.736257705479805,35.591317847489925,438.37306002843724,29.178869339057385
