x_dt,x_geo,base,ac_m_fb_n_imp,ac_m_google_n_imp,ac_m_linkedin_l_clk,ac_m_youtube_n_clk_alpha0_beta1,ac_m_google_n_clk_alpha1_beta0,ac_m_trade_desk_l_clk_alpha1_beta1,ac_m_linkedin_l_clk_alpha1_beta1,ac_branch_prospect_visits,ac_gqv_n_actra_gix,ac_ec_psavert,ac_ec_is_bull,ac_trend,ac_s_index_weekly
2020-05-31,trn,773.0717143737892,19.357857084359953,11.198593519282294,8.662655917399023,10.696272219271332,14.287841346314114,16.148296130946154,8.774279575161467,0.0,65.0629627367386,7.525274801348992,9.677668492764736,5.536583802624138,0.0
2020-06-07,trn,773.0717143737892,27.632700898764252,14.26366426243674,9.530953130551902,8.08214273256137,13.641762810850922,40.02910043287171,9.650006295767213,0.0,81.43605262590414,7.1017090254528465,10.522973246375203,5.807886620804564,27.22933354387005
2020-06-14,trn,773.0717143737892,29.782331401896528,22.20478323701803,18.11910200166246,16.444630562171486,48.23323132746763,67.28409732150521,18.301317279511544,0.0,145.92652714351254,8.200933493285874,12.667769871926012,7.418385462348787,43.345176523904705
2020-06-21,trn,773.0717143737892,22.486612743208436,22.657898629403736,17.233639829996207,16.356966796647292,25.047476057768332,58.717455387043806,17.418939711501352,11.428569744324976,112.43539238856937,8.184377504420786,6.2082499188668,8.200952424575506,81.55175448988413
2020-06-28,trn,773.0717143737892,25.512347756774997,27.656974625582976,25.718494866667754,15.425044905039497,30.978875284384902,50.73342682430984,25.96345340517091,14.201067517106079,113.51559209978089,9.543684848331054,7.507048465506463,10.61505304354709,41.5572219840084
2020-07-05,trn,773.0717143737892,20.825970632645213,25.163637338349222,11.071213618266926,9.546664145669036,24.559887068629365,23.03697875374849,11.211454364800447,0.0,65.69966858287864,6.929941012211231,4.296945864691635,8.306279109997215,18.279645134323395
2020-07-12,trn,773.0717143737892,37.93743631707986,17.24705446061876,15.752172227335928,10.129749344961395,20.832545916380663,57.480643754164326,15.927550742275661,0.0,109.60689472499263,7.136634750093308,8.030239925007535,8.993974438946928,32.85338902435378
2020-07-19,trn,773.0717143737892,31.662857654700012,17.82217108813448,13.292628905871469,8.429345666510258,18.73048607105407,59.2719860353479,13.44352192201409,0.0,108.16641288066567,6.182113371139674,9.335667796630013,8.181782819495623,25.409311414647547
2020-07-26,trn,773.0717143737892,31.15115177185077,34.82608914818171,3.317115489889614,10.830590522070686,27.891293786581766,67.39804792011316,3.3688537454413443,0.0,90.215297539801,6.545475110458957,6.820341993294143,9.086991913391326,2.477036685136231
2020-08-02,trn,773.0717143737892,30.455651290873917,17.277438241886554,11.959112173260717,24.947926553759697,17.600423527797908,67.7890483264587,12.105449572859717,10.470652556186758,83.6966885168951,6.418635636672115,2.928562312767754,9.391958638370648,36.886738278421284
