x_dt,x_geo,base,ac_m_google_n_imp_alpha0_beta0,ac_m_linkedin_l_clk_alpha1_beta0,ac_m_fb_n_imp_adstk_alpha1_beta0,ac_m_trade_desk_l_clk_adstk_alpha0_beta1,ac_m_youtube_n_clk_adstk_alpha0_beta0,ac_web_new_customer_logins,ac_gqv_n_actra_gix,ac_ec_is_bull,ac_ec_tbill_3m,ac_ec_psavert,ac_trend
2020-07-12,zur,724.1772540781145,75.4490569374299,24.83467099913836,0.0,210.0678080647076,14.250068664075783,9.992018363701108,249.07555571026077,3.594649514353908,0.0,0.0,26.32560057186467
2020-07-19,zur,724.1772540781145,65.80909189023447,23.663456242009556,0.0,232.90272662045012,12.74955133264276,7.8943473674263585,244.40816623206948,4.1553104037135835,0.0,0.0,23.812480479384792
2020-07-26,zur,724.1772540781145,69.66513553533372,7.192164799349422,0.0,306.1092905566991,14.6513873362689,7.220371831304137,201.23375519853568,2.996826461780773,0.0,0.0,26.108035346217505
2020-08-02,zur,724.1772540781145,54.41365645996247,8.601225968904012,0.0,231.10158852493834,15.027825358142339,6.527370205065695,145.95150317701794,1.0059805014810885,0.0,0.0,21.095502401302937
2020-08-09,zur,724.1772540781145,64.07419194265651,6.873313825899785,0.0,226.65998549915747,27.39003402347485,2.951512974244459,198.30410593350163,2.009572114150196,0.0,0.0,25.668798420395927
2020-08-16,zur,724.1772540781145,62.80023435049778,7.977367484539903,0.0,216.46175329024197,27.425143104541228,2.7722948452282417,181.40389577350447,3.7537342768114557,0.0,0.0,25.9700000474325
2020-08-23,zur,724.1772540781145,57.225694909943684,11.825454336064803,0.0,223.4627968020651,17.90445269839753,7.523708549687963,153.4941177606991,3.505347137373476,0.0,0.0,24.40426446630962
2020-08-30,zur,724.1772540781145,69.29234554109014,15.338410389079788,0.0,300.8141092238662,19.980286947771514,9.309655694681126,200.15691913318378,4.7365018059526385,0.0,0.0,30.44562453190059
2020-09-06,zur,724.1772540781145,69.13794152462312,11.137751508810288,0.0,314.29967580109104,21.102506740773176,9.023513547354598,242.50610476751172,4.355226713494783,0.0,0.0,31.271246792273395
2020-09-13,zur,724.1772540781145,65.38076461841742,9.240935343640341,0.0,282.0612711294239,19.846764697060934,6.399860217062353,121.40870150503636,2.1671334039220658,0.0,0.0,30.416777700392714
2020-09-20,zur,724.1772540781145,57.91090374129093,23.226417331252414,0.0,225.5708252751767,20.829616491046558,6.168841938086448,155.3320251066038,3.9449168303207087,0.0,0.0,27.68998842774708
2020-09-27,zur,724.1772540781145,68.07934872204166,20.72181734277115,0.0,264.97295546108285,28.454880308304,2.3520048588093996,112.37318466019768,2.5956620641500936,0.0,0.0,33.43179512852909
2020-10-04,zur,724.1772540781145,76.88610582432369,18.708231687966457,0.0,303.4817415214053,25.98706628641482,0.0,63.454900272885034,3.3661331670079675,0.0,0.0,38.750131423505195
2020-10-11,zur,724.1772540781145,79.3872673657365,0.0,0.0,273.8743156455415,23.547566537326947,2.3617442588774042,98.27870223665303,6.317566944641969,0.0,0.0,41.0366171117117
2020-10-18,zur,724.1772540781145,79.91131048710993,0.032231706981242884,0.0,258.1690355593493,30.600830593867688,7.36206770746842,115.41535782989438,6.372994356906188,0.0,0.0,42.340191433383815
2020-10-25,zur,724.1772540781145,67.17854991859006,0.2032193861807739,0.0,207.32971970568096,24.892498495518513,7.091590208113993,110.88630747670345,5.63015288640141,0.0,0.0,36.46201146274707
2020-11-01,zur,724.1772540781145,75.89043497590082,0.39792581308885094,0.0,192.3770647724655,23.305800794017287,4.151281834936068,78.29145349851655,6.215729847623694,0.0,0.0,42.171223898094205
2020-11-08,zur,724.1772540781145,68.16292340800341,6.212539514307463,0.0,164.72494130254225,19.206945084227655,2.354892196469724,0.0,6.3486058255795275,0.0,0.0,38.758020903337815
2020-11-15,zur,724.1772540781145,75.26006893366262,10.546252583562364,0.0,208.62958804485294,16.979777951380974,6.139088001302838,124.22583033735064,12.672410754725698,0.0,0.0,43.766098481559375
2020-11-22,zur,724.1772540781145,71.751038731943,10.27148435735993,0.0,212.15763534665493,13.547598431310048,7.849705534572175,162.84640944671426,8.612349384950523,0.0,0.0,42.65272003610145
2020-11-29,zur,724.1772540781145,62.610967988255524,12.092835144857567,0.0,170.38717694054927,14.708645203020849,2.2832545731658684,90.42859177745814,8.279897994615766,0.0,0.0,38.02848147520458
2020-12-06,zur,724.1772540781145,69.9788389516969,20.256618851631092,0.0,186.1962004874186,18.895214384220704,3.1563482330787616,173.26278393023037,9.789759523443495,0.0,0.0,43.40789018601252
2020-12-13,zur,724.1772540781145,68.50235360877949,21.016189692571814,0.0,213.38437265564892,18.00851835493182,3.089752359624776,212.0088849327499,9.290779468048463,0.0,0.0,43.37727652340255
2020-12-20,zur,724.1772540781145,73.69778519358674,33.47653296866034,0.0,268.9932112914589,20.111677132029982,4.243517603909525,212.88241170217168,8.558994622852177,0.0,0.0,47.61953480268809
2020-12-27,zur,724.1772540781145,70.4206582458907,37.67393784885325,0.0,266.0654888037608,18.34734084320869,3.4465975719123456,87.17834903137167,8.220553972655239,0.0,0.0,46.412072722497726
2021-01-03,zur,724.1772540781145,51.90784806240107,17.420524501043296,0.0,209.43210040479244,11.338335096655356,83.65053118511662,96.39019164057886,6.607888267357062,0.0,0.0,34.881654498586805
2021-01-10,zur,724.1772540781145,65.46183786811451,10.73028097542633,0.0,273.5938414140995,9.456741086024861,105.49305575987047,270.1316674232481,8.08850798936544,0.0,0.0,44.83578433090637
2021-01-17,zur,724.1772540781145,62.80472567893527,15.535016225174616,0.0,210.93143145177964,3.170716862166479,101.21106653588856,259.16695623320004,7.7601934496160885,0.0,0.0,43.82750929863384
2021-01-24,zur,724.1772540781145,59.96603807938888,14.36157404139347,0.0,169.77507373142026,3.019198972025537,96.6364649210191,197.9623717597023,6.742179705495066,0.0,0.0,42.62150229860908
2021-01-31,zur,724.1772540781145,107.01243093967479,40.527073041590874,0.0,380.90577027747634,16.851396975723635,172.45266420509617,574.070046763519,9.831542741081043,0.0,0.0,77.44314196138167
2021-02-07,zur,724.1772540781145,82.20773190581548,24.02838086174317,0.0,346.9256423015375,18.580218226724412,132.47939758894006,441.0048074330545,7.44559440527251,0.0,0.0,60.55475197649288
