x_dt,x_geo,base,ac_m_fb_n_imp,ac_m_google_n_clk,ac_m_google_n_imp,ac_m_youtube_n_clk,ac_m_trade_desk_l_clk,ac_m_linkedin_l_clk,ac_m_fb_n_imp_adstk,ac_m_google_n_clk_adstk,ac_m_youtube_n_clk_adstk,ac_m_google_n_clk_alpha0_beta0,ac_m_trade_desk_l_clk_alpha0_beta0,ac_m_linkedin_l_imp_alpha0_beta1,ac_m_google_n_clk_alpha1_beta0,ac_m_trade_desk_l_clk_alpha1_beta0,ac_m_linkedin_l_clk_alpha1_beta0,ac_m_trade_desk_l_clk_alpha1_beta1,ac_m_linkedin_l_imp_alpha1_beta1,ac_ec_tbill_3m,ac_web_new_customer_logins,ac_gqv_n_retire_gix,ac_ec_psavert
2020-05-24,rot,307.53030838653876,93.89069661739606,3.615484945645705,38.999701582636945,11.153639405407851,8.59077686110779,2.5923290896607463,20.486163424147506,49.23265513484197,10.378811041540885,3.6066330697858224,8.567278230697982,8.316031546939124,3.6066330697858477,8.567278230698037,2.6099438909099684,8.148842432763571,8.316031546939138,2.9225720104139925,5.6220323309940055,58.83804219224275,202.2841182263194
2020-05-31,rot,307.53030838653876,52.412228878509254,3.858161411855273,39.731785706217345,12.559344994677808,14.451151672975788,5.495899125754979,19.775337672385728,57.101791822856775,12.44766320558393,3.8478856287544803,14.411092645301865,19.084584066658582,3.8478856287545073,14.411092645301956,5.532834614049693,13.698292161866991,19.084584066658625,3.2065932471526404,5.128588307665784,46.0579620937129,193.21586020498177
2020-06-07,rot,307.53030838653876,93.5341049774673,3.8228528828978643,36.045092308006964,9.890685608551966,27.66620135192519,5.8516576048089215,19.259177019076954,62.692517370298575,12.712806515465386,3.814813394551073,27.58731166420432,17.339209707418014,3.814813394551101,27.587311664204492,5.89097267713951,26.185762084432795,17.33920970741805,3.2477584455814714,6.603351147056923,80.66852063146841,191.36435347094167
2020-06-14,rot,307.53030838653876,68.89289687262632,12.322809995023484,51.942915490768115,15.922016820825865,31.874605061869218,6.685105009338096,19.394944050673928,93.21394796844099,12.760488478234947,12.044536608793301,31.782820224887125,18.142482913600745,12.04453660879339,31.782820224887324,6.729871109941964,30.153064908361696,18.142482913600784,3.0587010077556114,6.6099843917008325,112.22419814848597,179.73378911432607
2020-06-21,rot,307.53030838653876,49.50490293116221,4.929850115262621,48.826529350991606,13.92586011119561,26.997480600726742,10.274913224181333,17.7364829903833,128.3657746384108,14.544904897485093,4.905605900509337,26.920558056951663,24.891109729500545,4.905605900509372,26.920558056951833,10.342761622870627,25.553897148011465,24.891109729500595,2.874593560401646,3.6471645353713313,111.62164231268429,168.40015976514906
2020-06-28,rot,307.53030838653876,37.014646545534724,8.56591718388672,65.0790336366136,9.643334537662964,22.90492419201606,9.676978311179342,14.323044699989467,123.12346335519678,14.580864967766704,8.456817548906242,22.840429745599145,31.605165903781618,8.456817548906304,22.840429745599288,9.74114329607086,21.6938233508709,31.605165903781682,2.8446123586331127,4.538723435770137,100.54282073301603,166.07079829729014
2020-07-05,rot,307.53030838653876,35.676421583202774,5.6492081597823915,66.44180201659418,9.651606126768975,15.876330835991402,6.086352249879515,11.985894732694947,112.41194667757271,11.774397758378134,5.618435383846968,15.832376896855552,20.349985495349035,5.618435383847009,15.832376896855648,6.127281398652273,15.050216667376565,20.34998549534907,2.790422458821921,5.7939534599677796,105.01278389564278,167.39667057068002
2020-07-12,rot,307.53030838653876,84.81436651353594,5.688348568440487,39.23483523085268,7.7655937396762305,26.091205052212857,11.354003376218296,13.040949315395498,97.15803409626257,9.292212226852934,5.653256201454644,26.017206037514615,25.763481568014967,5.653256201454685,26.01720603751478,11.428805462571633,24.702150707324634,25.763481568015024,2.4872594652048434,7.221727915519001,208.30382610031546,157.41725987770604
2020-07-19,rot,307.53030838653876,75.27009499866963,4.690858146258809,45.068338979812445,8.825547541050826,24.18025842291322,6.692102658304626,17.34193295828675,81.37738117304302,8.47348579411852,4.670870048168644,24.11182576370126,14.306346635309371,4.670870048168678,24.111825763701408,6.736915617926742,22.89554720603088,14.306346635309403,2.2320702978132383,8.548846008861632,232.70774310403922,149.7095173046036
2020-07-26,rot,307.53030838653876,64.79091338666473,5.9218342123593395,67.31465559230176,9.539424539678082,28.459856810646336,2.885281032144085,16.626559044516263,73.11452012130633,8.125868519930592,5.865435098281361,28.377705180182694,8.209862414873221,5.865435098281403,28.377705180182872,2.904848322509954,26.919197490235693,8.209862414873239,1.7838697163512722,5.789013334287908,131.46857606679436,127.46088065973417
2020-08-02,rot,307.53030838653876,68.54956254663652,4.377594876658474,41.193959788841994,23.482509352263058,23.13274997389473,4.183116943987411,16.93958746641059,80.96329873739131,13.414200509271584,4.356556672304261,23.067016153805742,12.30110361382251,4.3565566723042926,23.06701615380588,4.2113416552103375,21.89896756285671,12.301103613822534,1.7246289125353913,5.8928466034541245,121.48764091263867,129.20535345613078
2020-08-09,rot,307.53030838653876,145.3693335232935,4.358233451966807,43.09029668863837,22.18315070747302,18.371405231489497,4.291579449118478,20.50483502773837,71.8170109668344,20.04786046813516,4.334490204624958,18.31968774655483,7.129830350014286,4.334490204624989,18.319687746554948,4.32049174829615,17.400223412217972,7.1298303500142985,1.6750007419529562,3.413206631753878,155.27078163419708,115.50692721645432
2020-08-16,rot,307.53030838653876,123.37038553413647,4.9347942048183295,68.80265244069142,8.545532565632783,20.45281413254897,5.3285410010148855,29.726423240558244,73.34478833667698,21.18700888009628,4.904697505039879,20.395139365067067,9.773152249347183,4.904697505039915,20.395139365067195,5.364332868393333,19.369859370572627,9.773152249347204,1.852325872272918,3.0179982859814234,123.53710733002822,117.2856915351853
2020-08-23,rot,307.53030838653876,107.60705811297125,5.90232453535088,84.73544919756903,10.773618136686173,29.092019671257376,5.468428527449044,31.388367260694153,83.10109830703266,14.218766941270726,5.856183209278429,29.00853519987383,7.79534230987765,5.8561832092784725,29.008535199874007,5.505184682816542,27.525879264378037,7.7953423098776655,2.0119960143912365,1.4808858609956548,123.01843548786309,116.63402743250266
2020-08-30,rot,307.53030838653876,86.98065857920335,7.269686029200979,90.49849603188287,16.688587149641858,28.22325320023804,5.270014896324828,25.949968982643245,94.52202771245378,12.403009605458603,7.188043563367228,28.142432895720763,12.581426306624783,7.18804356336728,28.14243289572094,5.30546627066207,26.706922751686594,12.581426306624806,2.0670053646025375,1.1585375043738648,130.88733304464034,109.32576222660637
2020-09-06,rot,307.53030838653876,99.4417692202237,14.96076837861094,101.14865082332207,14.554746331880608,25.21661374256588,5.222754328757652,25.22511074017437,145.91549861736547,16.796812063982443,14.565510973308553,25.14535268856636,11.880907742170612,14.56551097330866,25.14535268856652,5.257970222116433,23.87870104752834,11.880907742170637,2.2821167149249106,1.7079444280297285,154.7785983833658,118.21801559826034
2020-09-13,rot,307.53030838653876,75.45384974569278,10.847251365731317,81.15359617524697,14.650516751451468,15.16304379423686,5.018744964636618,22.52869511414113,184.83651696854602,16.134991823101483,10.653623194274193,15.121074281708154,15.835860757714673,10.653623194274271,15.121074281708246,5.052596584689411,14.374217425009872,15.835860757714702,2.174479458764843,2.7859037588011653,67.32432616138017,113.64635600373994
2020-09-20,rot,307.53030838653876,88.88511220230426,14.81537413838456,132.379751341006,26.085176140414134,18.051774329724115,9.056165327946353,20.097229510414166,188.54177074798255,17.692083650924797,14.388627945193662,18.001371369243063,28.60970688546469,14.388627945193763,18.001371369243177,9.116240150838854,17.104871176349597,28.609706885464753,1.995536820464529,1.9112338559290902,87.3222931964285,105.26707229587575
2020-09-27,rot,307.53030838653876,79.14730411949127,14.765974847861543,131.93835406444882,12.232563224199,25.856757082072722,8.839224929738858,20.315681412044167,209.03009301060177,20.586444959938355,14.340651565694028,25.783241496286035,36.07670801233705,14.34065156569413,25.783241496286198,8.897903367092615,24.476956531806767,36.07670801233713,1.9334161761243118,2.2382118850443287,71.20728996888701,102.98685214632351
2020-10-04,rot,307.53030838653876,66.55593854426508,13.17579332314462,100.05929596191788,9.077862669510505,13.599867238879048,4.552686173637065,18.888459684910075,213.04884643715258,15.093685985169378,12.827763220148613,13.562228754026215,20.507714185562314,12.827763220148707,13.5622287540263,4.583389810062674,12.89243924536432,20.50771418556236,1.7984968563935946,2.5073475912536862,83.31499031070723,97.02342491086345
2020-10-11,rot,307.53030838653876,88.67955478887507,13.130800049238818,93.91185276991524,23.119175320826614,16.917194403584762,0.27677375710826185,17.618351867726755,194.52546609040502,13.368223862976118,12.752576800725263,16.86984598032434,1.594943080162226,12.752576800725354,16.869845980324445,0.27867217183242904,16.02778736491329,1.5949430801622284,1.6229349300636113,1.5245262412960778,91.46487900899074,89.0206352807414
2020-10-18,rot,307.53030838653876,79.84376539250113,15.507277303159455,67.90629862507872,16.825874252701944,17.75906850553956,0.0,22.338812477974013,233.72442548240505,21.479230458095763,15.06060133709435,17.709607489223096,0.0,15.060601337094456,17.70960748922321,0.0,16.82973899475231,0.0,1.8602893193675456,0.0,132.94602585335593,103.82488313669772
2020-10-25,rot,307.53030838653876,94.79392894334654,14.101500654003587,80.83336209920124,17.647438780079238,12.2996516086115,0.11889375520875242,20.624463471717604,216.16749455496893,19.282168421461403,13.695317072936689,12.265717524225737,2.6419625829755,13.695317072936785,12.265717524225815,0.11970983218459556,11.66174529415159,2.6419625829755042,1.6403869777574906,0.8186137824072838,105.78234525858883,93.22422522237581
2020-11-01,rot,307.53030838653876,62.30797511263461,13.95343012691919,98.85397404384408,15.124283922565391,20.717723256826837,0.5529330536320174,19.870746097574457,213.89766273758852,17.179008126818278,13.551511610856172,20.65934774836662,2.591063737190808,13.551511610856268,20.659347748366752,0.5567217491232846,19.621565185975342,2.591063737190812,1.5724385253186177,1.8450411384286634,89.71850987109349,91.06916924780779
2020-11-08,rot,307.53030838653876,98.22606924257533,8.512448176027709,76.7405408680217,8.541911940216808,14.64293172766542,1.1856096738882478,22.053711964896817,220.9259534202063,16.944341764957787,8.412353488161031,14.602499949390914,4.217424959903114,8.412353488161093,14.602499949391007,1.19371856993623,13.88291128482323,4.217424959903123,1.842647508620678,1.6874882760071628,0.0,105.0569638188511
2020-11-15,rot,307.53030838653876,82.91540270902097,11.89076374940629,84.30575384313332,7.206359678559525,23.14385584746284,3.1079735428007487,19.45942358945201,155.83308133766403,9.665592434541248,11.611859569633358,23.078275084469865,8.938334702778516,11.611859569633445,23.078275084470008,3.1290530833954806,21.91276443187586,8.938334702778532,1.5795033303609982,1.762924342517295,120.16214124721046,88.6297155992201
2020-11-22,rot,307.53030838653876,95.85525163544222,7.964944492873566,84.56426735079899,11.436343875642297,16.995141615129413,4.7215755576615726,22.843679513009608,162.76279064301303,9.210918337617015,7.872929761528482,16.947884145308585,19.388671427671092,7.872929761528541,16.94788414530869,4.753448616762199,16.107140320197296,19.388671427671127,1.7433209719606926,3.093268121001047,174.06993996753087,96.24988518272632
2020-11-29,rot,307.53030838653876,85.49757626059346,8.50965006786182,68.21381775633392,11.367705134968546,15.300739656810416,5.918054519785225,22.867557215609878,146.11446065197896,11.101753537321203,8.402324654226042,15.25836948830023,9.296082299328214,8.402324654226105,15.258369488300321,5.957838564799096,14.504402035173278,9.296082299328233,1.7616985709928719,3.075459120310422,75.38782983558396,95.6759217624516
2020-12-06,rot,307.53030838653876,109.58346466152734,9.541583537036642,49.4155178605729,9.470665050635168,25.273722757049683,9.387893721931487,23.379063709845564,134.8949933374801,11.53818360377868,9.401066488500994,25.202235800929056,16.989573369016913,9.401066488501064,25.202235800929216,9.450232593113782,23.93163238846995,16.98957336901695,1.741288031976414,4.029675728114393,186.44223373164965,97.13216642348489
2020-12-13,rot,307.53030838653876,157.78192037417512,9.812767678341594,62.235038460359156,12.31775812831895,27.2335437078246,12.174385199151029,26.301354193910967,136.1924009706796,10.535676731970662,9.643387481366545,27.1558008422431,16.979152627060213,9.643387481366615,27.15580084224327,12.254098052882185,25.774711470467064,16.979152627060245,1.5496316339710055,4.084154118367068,179.38631725838613,90.41534914489064
2020-12-20,rot,307.53030838653876,116.5615410967501,13.450939730803261,70.10084851169584,12.740002201277617,25.524289942060477,10.796507419491057,29.454501546972402,152.7117408917542,11.413964930568236,13.063495089085535,25.451361285654734,22.518479216900875,13.063495089085626,25.451361285654887,10.867337584347773,24.155859920678495,22.518479216900925,1.3830910742885663,4.7284667556343445,165.76784307300758,84.49613036203573
2020-12-27,rot,307.53030838653876,102.000339721563,10.784445372533972,62.98956523255961,9.903967641793699,29.291880243107435,9.641522759251474,30.667891750594706,193.48729382441476,13.244526720522366,10.577560295334834,29.207962426895495,24.929918065925495,10.577560295334912,29.20796242689568,9.705334641477075,27.717471997473698,24.92991806592555,1.4692677414491002,8.02574053074525,79.36964573256985,94.09102257270631
2021-01-03,rot,307.53030838653876,60.247077115868436,4.597618556025249,34.2895214752725,6.994922703085226,25.262602237007172,5.436155710419298,21.07067727574498,138.88010599183283,9.480056007669127,4.570443084369633,25.190243952472336,13.193112848899565,4.570443084369667,25.190243952472496,5.472605634276189,23.90505003251924,13.193112848899592,1.1849039680817721,27.73403211250066,199.18104758354352,85.25552842714656
2021-01-10,rot,307.53030838653876,36.71851398309681,1.6931450579534313,50.795241597877364,0.0,28.086894766179633,3.5175669654869686,18.3456498980737,93.5895673633227,7.014607639481867,1.6985226139740273,28.006859248535374,7.056333536782248,1.6985226139740397,28.006859248535548,3.5414166026996963,26.584899865659715,7.056333536782262,1.2036746618067742,33.43241284143008,306.34193085084075,116.23163198676768
2021-01-17,rot,307.53030838653876,59.72649403278111,3.4584349495507363,68.73309662082043,1.0733977897142757,15.921900472544207,3.7525387368816956,13.645090091274254,48.58571952601085,2.245536218137283,3.454276088395638,15.877693355026983,4.7544333106712395,3.454276088395663,15.877693355027082,3.777951295501618,15.0911526547227,4.7544333106712475,0.9558775228848714,32.643166433196114,258.6897718763802,126.62904751611427
2021-01-24,rot,307.53030838653876,64.64116742180447,4.992107139871812,82.5815040796949,7.2412376189924315,16.704000284561747,6.549644147988192,13.661966057466234,50.915500871052366,2.239262563146385,4.9621509377815025,16.657376479346944,7.521808699385485,4.962150937781539,16.65737647934705,6.593435636027076,15.828079114615567,7.521808699385498,0.6747587038664382,29.906838148049022,244.41138974537637,128.05405423464768
2021-01-31,rot,307.53030838653876,132.9335001131746,7.167076442730997,122.9727963488663,18.813349244945485,46.20404794159199,12.973156589264706,23.84762472256897,97.12331619547759,10.27122232304637,7.1175816297336345,46.0694122312776,18.406266074812276,7.117581629733687,46.069412231277894,13.05878053073278,43.68036857040712,18.40626607481232,0.6361716640906065,40.15875504004829,457.4831183128815,188.11726297535466
2021-02-07,rot,307.53030838653876,139.15872952083618,3.3489349480089428,78.87380121992307,9.21686503019792,34.654439872549375,13.876706303378104,27.257393185532667,85.78252076177245,13.363205884176331,3.347956971680695,34.554705618232795,12.169472665454217,3.34795697168072,34.55470561823301,13.967511624047537,32.78374371820577,12.169472665454238,0.47126545024426847,35.468416121819075,430.40258921151917,153.761537226517
2021-02-14,rot,307.53030838653876,109.58636031341858,4.544965433536051,119.43052492551249,10.073271766892598,35.0602280246604,8.486746917831603,32.452138735546654,74.07677076691218,12.62684938311517,4.535434826953458,34.9598516842975,14.982052301843288,4.535434826953491,34.95985168429771,8.543490042762354,33.176969993801436,14.982052301843316,0.44280886346215975,38.75199335112049,383.8760686816293,149.6099950958978
2021-02-21,rot,307.53030838653876,120.93276005478918,3.6957428144134683,62.519905512930514,8.671748088999063,28.47516138993096,8.227706942808739,25.59647954072162,56.034905091758574,8.700192889294803,3.688301253350977,28.39369240258898,12.197631238869377,3.6883012533510042,28.393692402589156,8.282447778201192,26.946588740432013,12.197631238869404,0.3041978572776266,31.79800302134834,267.74154400234244,107.67570631952518
2021-02-28,rot,307.53030838653876,92.47614353259885,2.4591000213014422,37.6968166346895,9.50486291499191,30.776174891487713,9.020073417189446,24.713398997120084,52.08180963906957,8.878234828758202,2.461084101417728,30.68740576033545,9.493215307731658,2.4610841014177463,30.68740576033564,9.07981294565445,29.111343955461503,9.493215307731676,0.23533243072641843,30.537253756342096,264.6884693734497,88.91769757701135
2021-03-07,rot,307.53030838653876,49.597562267654276,3.4436810592262677,70.09597774231096,10.31153873923284,18.52564800553377,9.601056770254944,20.73827787540564,46.106942763181856,9.554633514345474,3.4364641859661456,18.473661826353673,8.593203173912052,3.43646418596617,18.47366182635379,9.664393641564542,17.549257859034007,8.59320317391207,0.17621234307672987,29.366094228845057,247.2646915867818,104.60066477936468
2021-03-14,rot,307.53030838653876,40.600845640393274,4.252112613152101,73.28226461103941,12.843693225551036,19.636457800350676,9.832391043646327,16.12427012253268,57.32248258715195,11.975689076801896,4.238620124250798,19.581461014654803,12.586877502325377,4.238620124250829,19.581461014654924,9.897450342371613,18.603418599700404,12.586877502325404,0.14029749126397975,32.473360580560936,249.30209550225297,142.86879836280798
2021-03-21,rot,307.53030838653876,50.326539446906416,3.8434742375062445,56.141766707617144,9.018893895027396,20.562641163752307,8.870492589367855,10.84444964730472,54.265775669938286,10.21958692591385,3.826607732788909,20.50428927437974,7.620221888425214,3.8266077327889376,20.504289274379868,8.928930031419759,19.467335348130156,7.62022188842523,0.06932032029398008,26.255346314911275,227.57407998813292,137.50410304087708
2021-03-28,rot,307.53030838653876,42.6491883928332,4.535367468113175,76.64223339013088,21.432739032553926,20.841113559160448,10.89282117317477,14.181200908197459,72.99664286573528,15.07045518829193,4.51895118281925,20.78264308262796,13.569531090544439,4.518951182819283,20.78264308262809,10.964669114171821,19.742924036930077,13.569531090544467,0.03187334637433362,33.19841836488507,205.53907725613163,201.67376977868756
2021-04-04,rot,307.53030838653876,6.7518756274997065,0.13828074907650895,2.4392047628062405,3.3212663621119645,27.64046623153511,8.118769521002312,10.870081555996697,54.22734675131074,14.722742576478584,0.13923019577374107,27.561605831060085,15.93991464907965,0.1392301957737421,27.56160583106026,8.172832642648618,26.160620109727077,15.939914649079682,0.0,32.25126886799526,191.68805368329174,198.83683762016275
2021-04-11,rot,307.53030838653876,57.958237979747906,1.0419329407763636,12.030289695834636,9.722689285257541,14.560672944339439,3.1592650441893886,8.089994739198469,21.589517510143473,8.809318675211602,1.0463813998027844,14.520161638244618,11.011514493674953,1.046381399802792,14.520161638244705,3.180668037698432,13.799459659836657,11.011514493674976,0.0,28.248362433637652,230.85762146630864,148.57076788218154
2021-04-18,rot,307.53030838653876,57.76655716255721,1.2489388535191035,20.811693418131505,13.840366546023839,23.280429719513617,10.83253545154837,14.403350443641273,17.93260843492869,10.970828609467498,1.254458383917587,23.214996799951592,15.847033528825921,1.254458383917596,23.214996799951734,10.904205561619214,22.051588996900087,15.847033528825953,0.0,35.68467720070419,300.4676288799407,155.35871739391501
2021-04-25,rot,307.53030838653876,96.58893778113799,2.121836760394951,30.419057872673182,12.304573210889444,21.26518595811726,12.963776450394818,19.137888652452705,26.139009531965357,14.29560687337272,2.127641507223589,21.205810723977297,25.036470326072248,2.127641507223604,21.205810723977432,13.049121362763183,20.14972377290256,25.036470326072298,0.0,37.76110861843836,233.78774664192497,130.19500711034735
2021-05-02,rot,307.53030838653876,59.08121034074749,1.9938885210335207,27.92959679458824,7.786305204964194,18.55516210898777,9.086834151635632,16.42340710563595,26.308583296147933,10.083150933780201,1.9975874569777057,18.503110870321954,18.898473455871187,1.9975874569777206,18.503110870322068,9.146930956432882,17.57753256249611,18.898473455871226,0.014223514404635129,29.629681316301753,205.4575059882383,78.46755590451787
